card_id,customer_id,card_type,network,card_limit_usd
2366,2317,debit,mastercard,1870.0
2367,2353,debit,visa,1190.0
2368,3450,credit,amex,8083.0
2369,3545,credit,visa,19825.0
2370,899,credit,visa,11170.0
2371,1482,credit,mastercard,9631.0
2372,4511,credit,visa,7696.0
2373,2971,credit,visa,6812.0
2374,2086,credit,visa,6082.0
2375,4863,debit,visa,2409.0
2376,3356,credit,visa,3078.0
2377,4248,debit,mastercard,986.0
2378,2350,credit,visa,3075.0
2379,818,credit,visa,9188.0
2380,3662,debit,visa,2421.0
2381,4083,credit,visa,4114.0
2382,2922,debit,discover,2355.0
2383,2165,credit,mastercard,3215.0
2384,613,credit,visa,4755.0
2385,1229,credit,visa,4982.0
2386,4624,credit,visa,7149.0
2387,843,debit,visa,1172.0
2388,3301,credit,amex,13778.0
2389,3317,credit,visa,3342.0
2390,2361,debit,amex,1728.0
2391,4984,debit,mastercard,3234.0
2392,3384,credit,mastercard,29084.0
2393,4834,credit,visa,11459.0
2394,1305,credit,visa,6278.0
2395,3704,debit,mastercard,3120.0
2396,3845,debit,mastercard,2621.0
2397,4595,credit,mastercard,7891.0
2398,2057,debit,visa,2513.0
2399,1662,debit,visa,2506.0
2400,4026,debit,visa,1471.0
2401,3595,credit,visa,4045.0
2402,1371,debit,visa,2002.0
2403,1523,debit,mastercard,1016.0
2404,3952,credit,mastercard,4635.0
2405,2848,debit,mastercard,1514.0
2406,4534,credit,mastercard,8572.0
2407,3153,credit,mastercard,11446.0
2408,4905,credit,visa,6179.0
2409,1637,credit,mastercard,10565.0
2410,3884,debit,visa,1928.0
2411,951,credit,amex,12729.0
2412,3521,debit,visa,2459.0
2413,2088,credit,mastercard,4226.0
2414,2600,debit,visa,2023.0
2415,4039,credit,visa,6029.0
2416,529,debit,visa,1569.0
2417,1119,credit,visa,4844.0
2418,2800,debit,mastercard,1862.0
2419,2072,debit,visa,1990.0
2420,2817,credit,visa,3420.0
2421,2153,credit,mastercard,4947.0
2422,324,credit,mastercard,3958.0
2423,4683,debit,mastercard,1708.0
2424,3454,debit,visa,2774.0
2425,3051,credit,visa,4747.0
2426,745,debit,visa,2133.0
2427,988,credit,amex,16419.0
2428,2984,debit,mastercard,989.0
2429,264,credit,mastercard,3324.0
2430,2364,credit,mastercard,3443.0
2431,4447,debit,visa,1253.0
2432,4376,credit,visa,4777.0
2433,2574,credit,mastercard,21001.0
2434,1162,credit,visa,10758.0
2435,370,credit,mastercard,5667.0
2436,857,credit,mastercard,16755.0
2437,1404,credit,visa,4884.0
2438,2756,credit,mastercard,5401.0
2439,3629,credit,visa,5242.0
2440,2302,credit,visa,11086.0
2441,4133,credit,visa,6406.0
2442,807,credit,mastercard,14096.0
2443,2118,debit,mastercard,2086.0
2444,3069,debit,visa,1233.0
2445,270,debit,visa,1439.0
2446,4530,credit,visa,2837.0
2447,4976,credit,mastercard,2884.0
2448,3702,debit,visa,1986.0
2449,3515,credit,mastercard,3074.0
2450,1048,debit,visa,1880.0
2451,915,debit,mastercard,1655.0
2452,1193,debit,visa,4421.0
2453,676,credit,visa,5187.0
2454,2788,debit,visa,1461.0
2455,4787,debit,mastercard,2373.0
2456,3388,credit,amex,6474.0
2457,4407,credit,discover,8522.0
2458,4895,credit,visa,8888.0
2459,3311,debit,mastercard,2091.0
2460,525,credit,mastercard,2820.0
2461,4653,debit,mastercard,1774.0
2462,2732,debit,visa,2753.0
2463,2737,credit,mastercard,5695.0
2464,4937,credit,discover,20123.0
2465,3420,credit,visa,6963.0
2466,555,credit,visa,5118.0
2467,3825,debit,visa,1922.0
2468,4863,debit,visa,3671.0
2469,1188,credit,visa,4401.0
2470,2311,debit,visa,1598.0
2471,519,credit,visa,11507.0
2472,3587,credit,mastercard,6348.0
2473,715,credit,visa,10872.0
2474,2127,debit,mastercard,3590.0
2475,3254,debit,mastercard,2271.0
2476,4206,debit,mastercard,2698.0
2477,1598,debit,visa,2573.0
2478,4543,debit,amex,2082.0
2479,122,credit,visa,10836.0
2480,834,credit,visa,10327.0
2481,595,debit,visa,1486.0
2482,3737,debit,amex,3666.0
2483,1810,credit,visa,7926.0
2484,104,debit,visa,2859.0
2485,3941,debit,mastercard,2385.0
2486,1385,credit,mastercard,4174.0
2487,3412,debit,mastercard,2367.0
2488,2762,debit,visa,2089.0
2489,558,debit,mastercard,1077.0
2490,3017,credit,visa,12128.0
2491,4306,credit,visa,3050.0
2492,1827,credit,visa,3383.0
2493,4168,credit,visa,7461.0
2494,1353,credit,visa,7074.0
2495,1415,debit,mastercard,1566.0
2496,859,credit,visa,5228.0
2497,1059,credit,visa,4326.0
2498,1199,credit,visa,7829.0
2499,3249,credit,visa,4096.0
2500,652,debit,mastercard,4026.0
2501,2723,debit,visa,1166.0
2502,1306,credit,mastercard,5370.0
2503,734,debit,visa,1376.0
2504,4107,credit,visa,10692.0
2505,2700,credit,visa,4030.0
2506,1438,debit,visa,2743.0
2507,3193,credit,mastercard,9788.0
2508,4539,credit,visa,3239.0
2509,1414,credit,discover,13725.0
2510,1227,credit,mastercard,7098.0
2511,3414,credit,visa,4969.0
2512,2460,debit,discover,1678.0
2513,3369,credit,visa,13102.0
2514,838,credit,mastercard,2286.0
2515,4665,credit,visa,11083.0
2516,86,credit,mastercard,12055.0
2517,1369,credit,visa,5651.0
2518,3128,debit,mastercard,1932.0
2519,2602,credit,visa,7103.0
2520,1689,credit,mastercard,9574.0
2521,4885,credit,amex,4606.0
2522,1726,credit,visa,6586.0
2523,3393,credit,discover,6311.0
2524,2039,credit,mastercard,9315.0
2525,2203,debit,mastercard,2132.0
2526,3889,debit,visa,2978.0
2527,1772,credit,mastercard,6901.0
2528,1999,credit,amex,4535.0
2529,3910,debit,visa,3665.0
2530,433,debit,mastercard,3114.0
2531,2162,credit,discover,3086.0
2532,1394,debit,mastercard,2918.0
2533,2412,credit,discover,7927.0
2534,2881,credit,mastercard,6950.0
2535,2146,debit,visa,2675.0
2536,4968,credit,mastercard,6390.0
2537,4564,credit,mastercard,3721.0
2538,716,debit,visa,1979.0
2539,3217,credit,visa,7839.0
2540,1618,credit,visa,5058.0
2541,3576,credit,mastercard,4544.0
2542,2428,credit,mastercard,5187.0
2543,4768,credit,mastercard,9971.0
2544,4724,debit,visa,2976.0
2545,284,credit,visa,2971.0
2546,543,credit,visa,9526.0
2547,115,credit,mastercard,8705.0
2548,3970,debit,mastercard,1976.0
2549,1144,debit,mastercard,1666.0
2550,3615,credit,visa,6714.0
2551,1662,credit,mastercard,8229.0
2552,1533,credit,mastercard,8389.0
2553,3021,debit,amex,3571.0
2554,3869,debit,mastercard,1597.0
2555,2833,credit,mastercard,4806.0
2556,2875,credit,mastercard,10792.0
2557,3683,credit,visa,10516.0
2558,857,debit,mastercard,2339.0
2559,2961,debit,mastercard,2095.0
2560,1429,debit,mastercard,1828.0
2561,775,credit,visa,7201.0
2562,1642,debit,mastercard,1733.0
2563,962,debit,visa,1578.0
2564,1616,credit,mastercard,11262.0
2565,118,credit,amex,9013.0
2566,3732,credit,visa,2353.0
2567,1742,credit,mastercard,4392.0
2568,3302,debit,mastercard,2918.0
2569,3748,debit,mastercard,1706.0
2570,4100,credit,visa,7212.0
2571,389,credit,amex,13906.0
2572,2554,credit,discover,9795.0
2573,2084,credit,mastercard,4190.0
2574,1753,credit,visa,4384.0
2575,4034,credit,mastercard,4190.0
2576,339,debit,visa,2189.0
2577,1551,debit,mastercard,1744.0
2578,3972,credit,visa,10743.0
2579,1974,debit,visa,1629.0
2580,374,credit,visa,6535.0
2581,868,credit,mastercard,15323.0
2582,1508,debit,mastercard,770.0
2583,1241,credit,mastercard,9127.0
2584,3345,credit,visa,8647.0
2585,857,debit,visa,1689.0
2586,3821,credit,visa,6573.0
2587,1558,credit,mastercard,8185.0
2588,343,credit,visa,5726.0
2589,57,debit,mastercard,1932.0
2590,3039,credit,visa,4645.0
2591,3675,credit,amex,16833.0
2592,686,debit,visa,1569.0
2593,1546,debit,visa,3469.0
2594,3787,credit,visa,9824.0
2595,4340,debit,visa,1810.0
2596,3650,credit,visa,6754.0
2597,3089,debit,mastercard,2270.0
2598,3741,credit,mastercard,4342.0
2599,1486,credit,visa,3077.0
2600,319,debit,mastercard,1897.0
2601,2822,credit,visa,15744.0
2602,2798,debit,mastercard,2152.0
2603,4017,credit,visa,7082.0
2604,1205,credit,visa,3419.0
2605,4446,credit,mastercard,12979.0
2606,2480,credit,visa,5707.0
2607,2211,credit,visa,5284.0
2608,4948,credit,mastercard,6206.0
2609,2718,debit,mastercard,1747.0
2610,453,credit,amex,8273.0
2611,1269,debit,mastercard,601.0
2612,2971,credit,visa,1570.0
2613,1152,credit,mastercard,13049.0
2614,825,credit,mastercard,4687.0
2615,1484,credit,visa,4332.0
2616,2551,credit,visa,4530.0
2617,464,debit,mastercard,1220.0
2618,2605,credit,mastercard,6496.0
2619,3637,credit,visa,3099.0
2620,2282,credit,mastercard,5991.0
2621,3471,debit,visa,2428.0
2622,3199,debit,visa,1119.0
2623,2482,credit,mastercard,5469.0
2624,4871,credit,visa,3027.0
2625,3059,credit,visa,6366.0
2626,4027,credit,mastercard,6448.0
2627,3205,credit,visa,3545.0
2628,4793,credit,amex,2490.0
2629,2156,credit,discover,7641.0
2630,948,credit,mastercard,5766.0
2631,908,debit,mastercard,2849.0
2632,4967,credit,amex,9633.0
2633,3993,credit,mastercard,2517.0
2634,1526,credit,mastercard,6837.0
2635,2238,credit,visa,9240.0
2636,171,credit,mastercard,6055.0
2637,4766,debit,visa,1651.0
2638,2182,debit,visa,1773.0
2639,1924,credit,mastercard,5294.0
2640,1231,credit,visa,3012.0
2641,412,debit,visa,1816.0
2642,3811,credit,mastercard,6645.0
2643,1115,credit,visa,4810.0
2644,435,credit,amex,10859.0
2645,4893,debit,discover,2486.0
2646,2741,debit,mastercard,1522.0
2647,386,credit,visa,5800.0
2648,1447,debit,mastercard,2361.0
2649,2769,credit,visa,4179.0
2650,1034,credit,mastercard,6943.0
2651,4951,credit,visa,3885.0
2652,4379,credit,visa,7131.0
2653,4429,credit,visa,5430.0
2654,2578,credit,discover,5368.0
2655,4942,debit,visa,2102.0
2656,1628,debit,visa,1385.0
2657,2777,credit,visa,5057.0
2658,3731,debit,mastercard,1619.0
2659,2527,debit,amex,2686.0
2660,4266,debit,visa,2388.0
2661,520,credit,visa,8616.0
2662,2211,credit,visa,9974.0
2663,4150,credit,mastercard,10754.0
2664,911,credit,mastercard,3811.0
2665,1926,debit,mastercard,896.0
2666,4972,credit,mastercard,6456.0
2667,3068,credit,visa,6275.0
2668,1795,credit,amex,6699.0
2669,1816,credit,mastercard,5551.0
2670,1028,debit,mastercard,995.0
2671,3674,credit,visa,1850.0
2672,517,credit,mastercard,9219.0
2673,1041,credit,mastercard,13849.0
2674,620,debit,visa,2304.0
2675,3770,credit,visa,7341.0
2676,4716,debit,mastercard,1591.0
2677,436,credit,mastercard,6746.0
2678,4734,debit,visa,2656.0
2679,4582,debit,amex,1428.0
2680,2540,credit,visa,18365.0
2681,186,credit,visa,3903.0
2682,3461,debit,visa,1955.0
2683,2624,credit,mastercard,10371.0
2684,4164,credit,visa,8506.0
2685,1475,credit,mastercard,9443.0
2686,2788,debit,visa,1493.0
2687,4460,credit,visa,2498.0
2688,3335,credit,visa,16189.0
2689,3232,credit,visa,9769.0
2690,4835,debit,visa,1892.0
2691,2448,debit,visa,1488.0
2692,863,credit,visa,5391.0
2693,4881,credit,visa,8820.0
2694,694,debit,discover,1608.0
2695,2756,debit,mastercard,855.0
2696,3766,debit,visa,1489.0
2697,3936,credit,visa,8909.0
2698,3517,debit,visa,2013.0
2699,2127,credit,visa,10841.0
2700,930,debit,visa,2235.0
2701,192,credit,amex,2707.0
2702,1513,credit,visa,15048.0
2703,4861,debit,mastercard,2763.0
2704,3427,credit,mastercard,7356.0
2705,2035,credit,visa,6194.0
2706,2472,credit,visa,9845.0
2707,1671,debit,visa,2133.0
2708,4468,credit,mastercard,5792.0
2709,2268,debit,amex,1645.0
2710,4186,credit,visa,2316.0
2711,256,credit,visa,4758.0
2712,2436,credit,visa,8299.0
2713,3015,credit,visa,6464.0
2714,3335,debit,mastercard,1733.0
2715,119,credit,visa,3303.0
2716,3218,credit,visa,5842.0
2717,4197,credit,mastercard,11792.0
2718,461,debit,visa,3029.0
2719,1654,credit,visa,5883.0
2720,2128,debit,visa,2283.0
2721,1272,credit,mastercard,7956.0
2722,2200,debit,discover,3062.0
2723,4466,credit,amex,6964.0
2724,4487,credit,mastercard,5739.0
2725,3007,debit,mastercard,1727.0
2726,4427,debit,mastercard,1312.0
2727,4076,debit,visa,1636.0
2728,289,credit,visa,13746.0
2729,1935,credit,visa,3637.0
2730,4226,debit,visa,1597.0
2731,2213,credit,discover,4142.0
2732,3059,credit,mastercard,17632.0
2733,2061,debit,amex,2322.0
2734,82,credit,visa,3519.0
2735,2825,credit,visa,5908.0
2736,1909,credit,discover,3199.0
2737,3870,credit,visa,4834.0
2738,4441,credit,mastercard,9026.0
2739,523,credit,visa,13103.0
2740,1792,credit,mastercard,11388.0
2741,1964,debit,visa,1196.0
2742,3383,credit,amex,8822.0
2743,1982,credit,visa,9939.0
2744,2829,debit,visa,1860.0
2745,4542,credit,mastercard,4905.0
2746,2950,credit,visa,14111.0
2747,493,debit,visa,1199.0
2748,2405,credit,mastercard,11968.0
2749,4433,debit,visa,1001.0
2750,2412,debit,visa,2483.0
2751,4915,credit,visa,5754.0
2752,4514,debit,mastercard,1325.0
2753,1320,credit,visa,8209.0
2754,2070,debit,mastercard,2353.0
2755,926,credit,mastercard,2308.0
2756,958,credit,visa,6080.0
2757,1839,debit,mastercard,1599.0
2758,2099,debit,mastercard,1516.0
2759,1753,debit,mastercard,3014.0
2760,3665,debit,visa,2200.0
2761,760,credit,mastercard,4667.0
2762,2377,credit,visa,2958.0
2763,4444,credit,visa,17578.0
2764,3661,credit,visa,12829.0
2765,1023,credit,amex,2467.0
2766,1199,credit,visa,9207.0
2767,4631,credit,mastercard,3804.0
2768,2914,credit,visa,5145.0
2769,4399,credit,visa,3554.0
2770,4322,debit,visa,1535.0
2771,2208,debit,visa,922.0
2772,2647,debit,mastercard,2021.0
2773,1842,debit,mastercard,1386.0
2774,3185,credit,visa,10359.0
2775,3249,credit,visa,11205.0
2776,3395,credit,visa,9517.0
2777,4305,credit,mastercard,18002.0
2778,3699,debit,visa,1602.0
2779,509,credit,amex,16356.0
2780,1752,debit,visa,2802.0
2781,2850,debit,visa,1411.0
2782,3135,debit,mastercard,1829.0
2783,4322,debit,mastercard,1972.0
2784,2081,debit,visa,1106.0
2785,4109,credit,visa,3520.0
2786,1955,debit,visa,1971.0
2787,731,debit,visa,1945.0
2788,2377,debit,mastercard,1516.0
2789,746,credit,mastercard,6645.0
2790,2040,credit,visa,4904.0
2791,1212,debit,visa,2454.0
2792,130,debit,mastercard,2523.0
2793,3318,credit,mastercard,4836.0
2794,3710,credit,mastercard,10003.0
2795,660,credit,mastercard,13229.0
2796,2922,credit,visa,3735.0
2797,2511,debit,mastercard,1282.0
2798,688,credit,visa,3246.0
2799,3042,credit,mastercard,2762.0
2800,1307,credit,visa,11140.0
2801,4111,debit,mastercard,3001.0
2802,3056,credit,visa,5630.0
2803,558,credit,visa,16592.0
2804,2591,credit,visa,4798.0
2805,584,credit,mastercard,5900.0
2806,3618,credit,mastercard,15273.0
2807,1488,debit,visa,2179.0
2808,2447,debit,visa,2426.0
2809,3481,debit,visa,1209.0
2810,4224,credit,mastercard,4627.0
2811,2562,credit,mastercard,5144.0
2812,388,credit,mastercard,2244.0
2813,1294,credit,mastercard,12463.0
2814,3066,credit,mastercard,7429.0
2815,210,credit,visa,6161.0
2816,1858,debit,mastercard,1930.0
2817,1618,debit,visa,2550.0
2818,1535,debit,mastercard,2416.0
2819,4769,credit,mastercard,5783.0
2820,4719,debit,amex,1792.0
2821,4487,debit,visa,1762.0
2822,4320,debit,mastercard,2004.0
2823,4468,credit,mastercard,10469.0
2824,919,credit,discover,5146.0
2825,1968,credit,visa,3548.0
2826,288,debit,mastercard,2183.0
2827,3986,credit,visa,6752.0
2828,4337,debit,amex,1535.0
2829,145,credit,mastercard,12027.0
2830,847,credit,mastercard,8521.0
2831,845,debit,visa,2811.0
2832,4642,credit,mastercard,6616.0
2833,3952,credit,mastercard,6907.0
2834,1387,credit,visa,8630.0
2835,229,debit,mastercard,1182.0
2836,2059,credit,visa,6141.0
2837,2923,debit,visa,3278.0
2838,225,debit,mastercard,941.0
2839,2345,credit,visa,7620.0
2840,2688,credit,mastercard,7288.0
2841,4906,credit,visa,3157.0
2842,944,credit,mastercard,5009.0
2843,918,credit,visa,4168.0
2844,2156,debit,mastercard,1234.0
2845,1598,credit,mastercard,7522.0
2846,4598,credit,mastercard,8227.0
2847,3936,credit,visa,6417.0
2848,1263,credit,mastercard,4850.0
2849,1675,debit,mastercard,4763.0
2850,3175,credit,visa,8488.0
2851,4358,credit,visa,5825.0
2852,1010,credit,visa,8532.0
2853,1481,credit,mastercard,7126.0
2854,3050,credit,visa,7691.0
2855,4300,credit,mastercard,7889.0
2856,1446,credit,mastercard,5100.0
2857,2338,debit,visa,1994.0
2858,3408,credit,visa,10451.0
2859,2127,credit,visa,16534.0
2860,3854,credit,visa,10499.0
2861,2576,credit,visa,1645.0
2862,4404,debit,mastercard,2333.0
2863,3037,debit,discover,1682.0
2864,4593,debit,visa,1274.0
2865,4299,credit,visa,3742.0
2866,1207,credit,mastercard,5381.0
2867,4487,credit,discover,7885.0
2868,645,credit,amex,9034.0
2869,1414,credit,amex,5521.0
2870,243,credit,visa,5313.0
2871,522,credit,discover,4351.0
2872,3602,debit,visa,2810.0
2873,556,credit,visa,8266.0
2874,935,debit,mastercard,1268.0
2875,2042,debit,mastercard,1436.0
2876,4001,credit,mastercard,3444.0
2877,4055,debit,mastercard,1714.0
2878,4825,credit,mastercard,10183.0
2879,276,debit,visa,1664.0
2880,740,credit,visa,6359.0
2881,1995,debit,mastercard,2109.0
2882,1417,credit,visa,18067.0
2883,486,credit,visa,4912.0
2884,2621,credit,visa,6243.0
2885,2344,credit,mastercard,15426.0
2886,2153,debit,amex,3165.0
2887,113,credit,mastercard,11354.0
2888,2130,debit,mastercard,1848.0
2889,2291,credit,mastercard,5940.0
2890,1086,credit,visa,8315.0
2891,3975,credit,mastercard,6163.0
2892,4447,credit,mastercard,20515.0
2893,4645,debit,amex,1441.0
2894,3408,credit,visa,5760.0
2895,3381,credit,discover,5845.0
2896,770,credit,mastercard,6204.0
2897,1971,credit,visa,11387.0
2898,23,credit,visa,5305.0
2899,2797,debit,visa,1214.0
2900,3814,credit,mastercard,7448.0
2901,3346,credit,visa,10089.0
2902,80,credit,mastercard,6194.0
2903,2782,credit,mastercard,7794.0
2904,4403,credit,mastercard,6237.0
2905,511,debit,visa,1958.0
2906,2648,credit,mastercard,14758.0
2907,1252,debit,mastercard,1152.0
2908,4651,credit,mastercard,5223.0
2909,2754,credit,visa,4322.0
2910,3860,credit,discover,8111.0
2911,2623,credit,mastercard,5223.0
2912,4472,debit,mastercard,2594.0
2913,1438,debit,visa,1509.0
2914,3720,credit,mastercard,5777.0
2915,2147,credit,visa,4210.0
2916,2884,debit,visa,949.0
2917,3430,credit,mastercard,8604.0
2918,866,credit,visa,6484.0
2919,4340,debit,visa,2064.0
2920,3639,debit,visa,1654.0
2921,2047,credit,visa,20365.0
2922,2962,credit,mastercard,6000.0
2923,3318,credit,visa,3337.0
2924,2274,credit,visa,3876.0
2925,3176,debit,mastercard,2043.0
2926,2793,credit,discover,17543.0
2927,3898,debit,visa,2228.0
2928,1162,credit,visa,5501.0
2929,21,credit,discover,10121.0
2930,2023,credit,amex,10497.0
2931,4123,credit,mastercard,9224.0
2932,621,debit,mastercard,1030.0
2933,4306,credit,visa,3819.0
2934,2049,debit,mastercard,2770.0
2935,1044,debit,mastercard,2395.0
2936,2335,credit,discover,5931.0
2937,4059,credit,visa,5365.0
2938,4289,credit,visa,5094.0
2939,3066,debit,amex,1761.0
2940,2636,credit,mastercard,4776.0
2941,4033,credit,mastercard,5596.0
2942,4545,credit,visa,5202.0
2943,3978,credit,mastercard,6529.0
2944,4840,credit,visa,7961.0
2945,4156,credit,visa,3387.0
2946,245,credit,visa,8322.0
2947,99,credit,visa,7571.0
2948,2986,debit,mastercard,1961.0
2949,4786,debit,visa,1228.0
2950,1497,credit,visa,7949.0
2951,4832,debit,visa,1925.0
2952,4257,debit,visa,1439.0
2953,704,debit,discover,1688.0
2954,2471,credit,mastercard,5179.0
2955,1106,credit,visa,5274.0
2956,391,credit,mastercard,9093.0
2957,3455,debit,visa,3894.0
2958,1076,credit,visa,4630.0
2959,2799,debit,visa,2424.0
2960,3370,debit,amex,1562.0
2961,2161,credit,visa,12221.0
2962,399,debit,amex,1527.0
2963,346,credit,mastercard,4405.0
2964,1896,credit,visa,6618.0
2965,214,credit,amex,8248.0
2966,4359,credit,visa,7787.0
2967,832,credit,mastercard,8686.0
2968,147,debit,mastercard,1166.0
2969,701,credit,visa,11705.0
2970,3482,debit,visa,2353.0
2971,2944,credit,mastercard,4490.0
2972,3378,credit,visa,6763.0
2973,1735,debit,amex,2158.0
2974,1604,credit,visa,5683.0
2975,3359,credit,visa,4061.0
2976,564,credit,visa,5978.0
2977,1972,debit,visa,2412.0
2978,513,credit,discover,5076.0
2979,2121,debit,visa,1146.0
2980,4847,debit,mastercard,2060.0
2981,4251,credit,visa,11521.0
2982,3385,credit,visa,11473.0
2983,3287,credit,visa,5224.0
2984,1880,credit,mastercard,8554.0
2985,3527,credit,mastercard,6574.0
2986,4168,credit,visa,12607.0
2987,2797,debit,discover,2592.0
2988,517,credit,visa,5998.0
2989,3472,credit,mastercard,14764.0
2990,635,debit,visa,1432.0
2991,1620,credit,mastercard,7782.0
2992,988,debit,visa,2386.0
2993,251,credit,mastercard,9256.0
2994,3818,debit,mastercard,3167.0
2995,3226,credit,mastercard,4410.0
2996,2045,credit,visa,3281.0
2997,1908,credit,mastercard,13925.0
2998,3213,credit,visa,3765.0
2999,2658,credit,visa,9478.0
3000,1163,credit,mastercard,3251.0
3001,2403,debit,amex,1919.0
3002,3887,credit,visa,3373.0
3003,2762,credit,mastercard,6777.0
3004,4009,debit,mastercard,1334.0
3005,2541,credit,mastercard,4668.0
3006,2067,debit,visa,3533.0
3007,3712,credit,visa,5762.0
3008,1047,credit,visa,8055.0
3009,3134,debit,visa,1882.0
3010,3151,credit,mastercard,5355.0
3011,1385,credit,visa,14023.0
3012,1281,credit,visa,7913.0
3013,419,credit,mastercard,17575.0
3014,742,credit,visa,4377.0
3015,478,debit,mastercard,2114.0
3016,3079,credit,mastercard,5907.0
3017,609,credit,mastercard,3618.0
3018,2565,credit,visa,10540.0
3019,558,debit,visa,2572.0
3020,3918,credit,mastercard,3740.0
